city,date,aqi,pm25,pm10,no2,so2,co,o3,month,day_of_week,day_of_year,aqi_lag_1,pm25_lag_1,aqi_lag_3,pm25_lag_3,aqi_lag_7,pm25_lag_7,aqi_roll_7
Bangalore,2018-07-03,54.0,29.7,58.32,44.82,61.56,0.57,51.3,7,1,184,62.0,34.1,57.0,31.35,58.0,31.9,51.42857142857143
Bangalore,2018-07-04,56.0,30.8,60.48,46.48,63.84,0.59,53.2,7,2,185,54.0,29.7,52.0,28.6,45.0,24.75,53.0
Bangalore,2018-07-05,56.0,30.8,60.48,46.48,63.84,0.59,53.2,7,3,186,56.0,30.8,62.0,34.1,48.0,26.4,54.142857142857146
Bangalore,2018-07-06,62.0,34.1,66.96,51.46,70.68,0.65,58.9,7,4,187,56.0,30.8,54.0,29.7,42.0,23.1,57.0
Bangalore,2018-07-07,44.0,24.2,47.52,36.52,50.16,0.46,41.8,7,5,188,62.0,34.1,56.0,30.8,57.0,31.35,55.142857142857146
Bangalore,2018-07-08,53.0,29.15,57.24,43.99,60.42,0.56,50.35,7,6,189,44.0,24.2,56.0,30.8,52.0,28.6,55.285714285714285
Bangalore,2018-07-09,56.0,30.8,60.48,46.48,63.84,0.59,53.2,7,0,190,53.0,29.15,62.0,34.1,62.0,34.1,54.42857142857143
Bangalore,2018-07-10,56.0,30.8,60.48,46.48,63.84,0.59,53.2,7,1,191,56.0,30.8,44.0,24.2,54.0,29.7,54.714285714285715
Bangalore,2018-07-11,68.0,37.4,73.44,56.44,77.52,0.71,64.6,7,2,192,56.0,30.8,53.0,29.15,56.0,30.8,56.42857142857143
Bangalore,2018-07-12,50.0,27.5,54.0,41.5,57.0,0.53,47.5,7,3,193,68.0,37.4,56.0,30.8,56.0,30.8,55.57142857142857
Bangalore,2018-07-13,45.0,24.75,48.6,37.35,51.3,0.47,42.75,7,4,194,50.0,27.5,56.0,30.8,62.0,34.1,53.142857142857146
Bangalore,2018-07-14,54.0,29.7,58.32,44.82,61.56,0.57,51.3,7,5,195,45.0,24.75,68.0,37.4,44.0,24.2,54.57142857142857
Bangalore,2018-07-15,56.0,30.8,60.48,46.48,63.84,0.59,53.2,7,6,196,54.0,29.7,50.0,27.5,53.0,29.15,55.0
Bangalore,2018-07-16,49.0,26.95,52.92,40.67,55.86,0.51,46.55,7,0,197,56.0,30.8,45.0,24.75,56.0,30.8,54.0
Bangalore,2018-07-17,52.0,28.6,56.16,43.16,59.28,0.55,49.4,7,1,198,49.0,26.95,54.0,29.7,56.0,30.8,53.42857142857143
Bangalore,2018-07-18,49.0,26.95,52.92,40.67,55.86,0.51,46.55,7,2,199,52.0,28.6,56.0,30.8,68.0,37.4,50.714285714285715
Bangalore,2018-07-19,50.0,27.5,54.0,41.5,57.0,0.53,47.5,7,3,200,49.0,26.95,49.0,26.95,50.0,27.5,50.714285714285715
Bangalore,2018-07-20,43.0,23.65,46.44,35.69,49.02,0.45,40.85,7,4,201,50.0,27.5,52.0,28.6,45.0,24.75,50.42857142857143
Bangalore,2018-07-21,49.0,26.95,52.92,40.67,55.86,0.51,46.55,7,5,202,43.0,23.65,49.0,26.95,54.0,29.7,49.714285714285715
Bangalore,2018-07-22,56.0,30.8,60.48,46.48,63.84,0.59,53.2,7,6,203,49.0,26.95,50.0,27.5,56.0,30.8,49.714285714285715
Bangalore,2018-07-23,48.0,26.4,51.84,39.84,54.72,0.5,45.6,7,0,204,56.0,30.8,43.0,23.65,49.0,26.95,49.57142857142857
Bangalore,2018-07-24,65.0,35.75,70.2,53.95,74.1,0.68,61.75,7,1,205,48.0,26.4,49.0,26.95,52.0,28.6,51.42857142857143
Bangalore,2018-07-25,47.0,25.85,50.76,39.01,53.58,0.49,44.65,7,2,206,65.0,35.75,56.0,30.8,49.0,26.95,51.142857142857146
Bangalore,2018-07-26,50.0,27.5,54.0,41.5,57.0,0.53,47.5,7,3,207,47.0,25.85,48.0,26.4,50.0,27.5,51.142857142857146
Bangalore,2018-07-27,62.0,34.1,66.96,51.46,70.68,0.65,58.9,7,4,208,50.0,27.5,65.0,35.75,43.0,23.65,53.857142857142854
Bangalore,2018-07-28,51.0,28.05,55.08,42.33,58.14,0.54,48.45,7,5,209,62.0,34.1,47.0,25.85,49.0,26.95,54.142857142857146
Bangalore,2018-07-29,51.0,28.05,55.08,42.33,58.14,0.54,48.45,7,6,210,51.0,28.05,50.0,27.5,56.0,30.8,53.42857142857143
Bangalore,2018-07-30,70.0,38.5,75.6,58.1,79.8,0.74,66.5,7,0,211,51.0,28.05,62.0,34.1,48.0,26.4,56.57142857142857
Bangalore,2018-07-31,57.0,31.35,61.56,47.31,64.98,0.6,54.15,7,1,212,70.0,38.5,51.0,28.05,65.0,35.75,55.42857142857143
Bangalore,2018-08-01,56.0,30.8,60.48,46.48,63.84,0.59,53.2,8,2,213,57.0,31.35,51.0,28.05,47.0,25.85,56.714285714285715
Bangalore,2018-08-02,52.0,28.6,56.16,43.16,59.28,0.55,49.4,8,3,214,56.0,30.8,70.0,38.5,50.0,27.5,57.0
Bangalore,2018-08-03,46.0,25.3,49.68,38.18,52.44,0.48,43.7,8,4,215,52.0,28.6,57.0,31.35,62.0,34.1,54.714285714285715
Bangalore,2018-08-04,75.0,41.25,81.0,62.25,85.5,0.79,71.25,8,5,216,46.0,25.3,56.0,30.8,51.0,28.05,58.142857142857146
Bangalore,2018-08-05,73.0,40.15,78.84,60.59,83.22,0.77,69.35,8,6,217,75.0,41.25,52.0,28.6,51.0,28.05,61.285714285714285
Bangalore,2018-08-06,56.0,30.8,60.48,46.48,63.84,0.59,53.2,8,0,218,73.0,40.15,46.0,25.3,70.0,38.5,59.285714285714285
Bangalore,2018-08-07,59.0,32.45,63.72,48.97,67.26,0.62,56.05,8,1,219,56.0,30.8,75.0,41.25,57.0,31.35,59.57142857142857
Bangalore,2018-08-08,51.0,28.05,55.08,42.33,58.14,0.54,48.45,8,2,220,59.0,32.45,73.0,40.15,56.0,30.8,58.857142857142854
Bangalore,2018-08-09,50.0,27.5,54.0,41.5,57.0,0.53,47.5,8,3,221,51.0,28.05,56.0,30.8,52.0,28.6,58.57142857142857
Bangalore,2018-08-10,58.0,31.9,62.64,48.14,66.12,0.61,55.1,8,4,222,50.0,27.5,59.0,32.45,46.0,25.3,60.285714285714285
Bangalore,2018-08-11,48.0,26.4,51.84,39.84,54.72,0.5,45.6,8,5,223,58.0,31.9,51.0,28.05,75.0,41.25,56.42857142857143
Bangalore,2018-08-12,48.0,26.4,51.84,39.84,54.72,0.5,45.6,8,6,224,48.0,26.4,50.0,27.5,73.0,40.15,52.857142857142854
Bangalore,2018-08-13,43.0,23.65,46.44,35.69,49.02,0.45,40.85,8,0,225,48.0,26.4,58.0,31.9,56.0,30.8,51.0
Bangalore,2018-08-14,57.0,31.35,61.56,47.31,64.98,0.6,54.15,8,1,226,43.0,23.65,48.0,26.4,59.0,32.45,50.714285714285715
Bangalore,2018-08-15,46.0,25.3,49.68,38.18,52.44,0.48,43.7,8,2,227,57.0,31.35,48.0,26.4,51.0,28.05,50.0
Bangalore,2018-08-16,45.0,24.75,48.6,37.35,51.3,0.47,42.75,8,3,228,46.0,25.3,43.0,23.65,50.0,27.5,49.285714285714285
Bangalore,2018-08-17,45.0,24.75,48.6,37.35,51.3,0.47,42.75,8,4,229,45.0,24.75,57.0,31.35,58.0,31.9,47.42857142857143
Bangalore,2018-08-18,51.0,28.05,55.08,42.33,58.14,0.54,48.45,8,5,230,45.0,24.75,46.0,25.3,48.0,26.4,47.857142857142854
Bangalore,2018-08-19,54.0,29.7,58.32,44.82,61.56,0.57,51.3,8,6,231,51.0,28.05,45.0,24.75,48.0,26.4,48.714285714285715
Bangalore,2018-08-20,52.0,28.6,56.16,43.16,59.28,0.55,49.4,8,0,232,54.0,29.7,45.0,24.75,43.0,23.65,50.0
Bangalore,2018-08-21,68.0,37.4,73.44,56.44,77.52,0.71,64.6,8,1,233,52.0,28.6,51.0,28.05,57.0,31.35,51.57142857142857
Bangalore,2018-08-22,64.0,35.2,69.12,53.12,72.96,0.67,60.8,8,2,234,68.0,37.4,54.0,29.7,46.0,25.3,54.142857142857146
Bangalore,2018-08-23,57.0,31.35,61.56,47.31,64.98,0.6,54.15,8,3,235,64.0,35.2,52.0,28.6,45.0,24.75,55.857142857142854
Bangalore,2018-08-24,52.0,28.6,56.16,43.16,59.28,0.55,49.4,8,4,236,57.0,31.35,68.0,37.4,45.0,24.75,56.857142857142854
Bangalore,2018-08-25,60.0,33.0,64.8,49.8,68.4,0.63,57.0,8,5,237,52.0,28.6,64.0,35.2,51.0,28.05,58.142857142857146
Bangalore,2018-08-26,52.0,28.6,56.16,43.16,59.28,0.55,49.4,8,6,238,60.0,33.0,57.0,31.35,54.0,29.7,57.857142857142854
Bangalore,2018-08-27,52.0,28.6,56.16,43.16,59.28,0.55,49.4,8,0,239,52.0,28.6,52.0,28.6,52.0,28.6,57.857142857142854
Bangalore,2018-08-28,59.0,32.45,63.72,48.97,67.26,0.62,56.05,8,1,240,52.0,28.6,60.0,33.0,68.0,37.4,56.57142857142857
Bangalore,2018-08-29,43.0,23.65,46.44,35.69,49.02,0.45,40.85,8,2,241,59.0,32.45,52.0,28.6,64.0,35.2,53.57142857142857
Bangalore,2018-08-30,56.0,30.8,60.48,46.48,63.84,0.59,53.2,8,3,242,43.0,23.65,52.0,28.6,57.0,31.35,53.42857142857143
Bangalore,2018-08-31,57.0,31.35,61.56,47.31,64.98,0.6,54.15,8,4,243,56.0,30.8,59.0,32.45,52.0,28.6,54.142857142857146
Bangalore,2018-09-01,68.0,37.4,73.44,56.44,77.52,0.71,64.6,9,5,244,57.0,31.35,43.0,23.65,60.0,33.0,55.285714285714285
Bangalore,2018-09-02,55.0,30.25,59.4,45.65,62.7,0.58,52.25,9,6,245,68.0,37.4,56.0,30.8,52.0,28.6,55.714285714285715
Bangalore,2018-09-03,55.0,30.25,59.4,45.65,62.7,0.58,52.25,9,0,246,55.0,30.25,57.0,31.35,52.0,28.6,56.142857142857146
Bangalore,2018-09-04,69.0,37.95,74.52,57.27,78.66,0.72,65.55,9,1,247,55.0,30.25,68.0,37.4,59.0,32.45,57.57142857142857
Bangalore,2018-09-05,69.0,37.95,74.52,57.27,78.66,0.72,65.55,9,2,248,69.0,37.95,55.0,30.25,43.0,23.65,61.285714285714285
Bangalore,2018-09-06,64.0,35.2,69.12,53.12,72.96,0.67,60.8,9,3,249,69.0,37.95,55.0,30.25,56.0,30.8,62.42857142857143
Bangalore,2018-09-07,71.0,39.05,76.68,58.93,80.94,0.75,67.45,9,4,250,64.0,35.2,69.0,37.95,57.0,31.35,64.42857142857143
Bangalore,2018-09-08,45.0,24.75,48.6,37.35,51.3,0.47,42.75,9,5,251,71.0,39.05,69.0,37.95,68.0,37.4,61.142857142857146
Bangalore,2018-09-09,56.0,30.8,60.48,46.48,63.84,0.59,53.2,9,6,252,45.0,24.75,64.0,35.2,55.0,30.25,61.285714285714285
Bangalore,2018-09-10,68.0,37.4,73.44,56.44,77.52,0.71,64.6,9,0,253,56.0,30.8,71.0,39.05,55.0,30.25,63.142857142857146
Bangalore,2018-09-11,81.0,44.55,87.48,67.23,92.34,0.85,76.95,9,1,254,68.0,37.4,45.0,24.75,69.0,37.95,64.85714285714286
Bangalore,2018-09-12,78.0,42.9,84.24,64.74,88.92,0.82,74.1,9,2,255,81.0,44.55,56.0,30.8,69.0,37.95,66.14285714285714
Bangalore,2018-09-13,77.0,42.35,83.16,63.91,87.78,0.81,73.15,9,3,256,78.0,42.9,68.0,37.4,64.0,35.2,68.0
Bangalore,2018-09-14,89.0,48.95,96.12,73.87,101.46,0.93,84.55,9,4,257,77.0,42.35,81.0,44.55,71.0,39.05,70.57142857142857
Bangalore,2018-09-15,74.0,40.7,79.92,61.42,84.36,0.78,70.3,9,5,258,89.0,48.95,78.0,42.9,45.0,24.75,74.71428571428571
Bangalore,2018-09-16,56.0,30.8,60.48,46.48,63.84,0.59,53.2,9,6,259,74.0,40.7,77.0,42.35,56.0,30.8,74.71428571428571
Bangalore,2018-09-17,60.0,33.0,64.8,49.8,68.4,0.63,57.0,9,0,260,56.0,30.8,89.0,48.95,68.0,37.4,73.57142857142857
Bangalore,2018-09-18,62.0,34.1,66.96,51.46,70.68,0.65,58.9,9,1,261,60.0,33.0,74.0,40.7,81.0,44.55,70.85714285714286
Bangalore,2018-09-19,60.0,33.0,64.8,49.8,68.4,0.63,57.0,9,2,262,62.0,34.1,56.0,30.8,78.0,42.9,68.28571428571429
Bangalore,2018-09-20,74.0,40.7,79.92,61.42,84.36,0.78,70.3,9,3,263,60.0,33.0,60.0,33.0,77.0,42.35,67.85714285714286
Bangalore,2018-09-21,74.0,40.7,79.92,61.42,84.36,0.78,70.3,9,4,264,74.0,40.7,62.0,34.1,89.0,48.95,65.71428571428571
Bangalore,2018-09-22,68.0,37.4,73.44,56.44,77.52,0.71,64.6,9,5,265,74.0,40.7,60.0,33.0,74.0,40.7,64.85714285714286
Bangalore,2018-09-23,77.0,42.35,83.16,63.91,87.78,0.81,73.15,9,6,266,68.0,37.4,74.0,40.7,56.0,30.8,67.85714285714286
Bangalore,2018-09-24,80.0,44.0,86.4,66.4,91.2,0.84,76.0,9,0,267,77.0,42.35,74.0,40.7,60.0,33.0,70.71428571428571
Bangalore,2018-09-25,71.0,39.05,76.68,58.93,80.94,0.75,67.45,9,1,268,80.0,44.0,68.0,37.4,62.0,34.1,72.0
Bangalore,2018-09-26,81.0,44.55,87.48,67.23,92.34,0.85,76.95,9,2,269,71.0,39.05,77.0,42.35,60.0,33.0,75.0
Bangalore,2018-09-27,65.0,35.75,70.2,53.95,74.1,0.68,61.75,9,3,270,81.0,44.55,80.0,44.0,74.0,40.7,73.71428571428571
Bangalore,2018-09-28,63.0,34.65,68.04,52.29,71.82,0.66,59.85,9,4,271,65.0,35.75,71.0,39.05,74.0,40.7,72.14285714285714
Bangalore,2018-09-29,53.0,29.15,57.24,43.99,60.42,0.56,50.35,9,5,272,63.0,34.65,81.0,44.55,68.0,37.4,70.0
Bangalore,2018-09-30,62.0,34.1,66.96,51.46,70.68,0.65,58.9,9,6,273,53.0,29.15,65.0,35.75,77.0,42.35,67.85714285714286
Bangalore,2018-10-01,61.0,33.55,65.88,50.63,69.54,0.64,57.95,10,0,274,62.0,34.1,63.0,34.65,80.0,44.0,65.14285714285714
Bangalore,2018-10-02,46.0,25.3,49.68,38.18,52.44,0.48,43.7,10,1,275,61.0,33.55,53.0,29.15,71.0,39.05,61.57142857142857
Bangalore,2018-10-03,50.0,27.5,54.0,41.5,57.0,0.53,47.5,10,2,276,46.0,25.3,62.0,34.1,81.0,44.55,57.142857142857146
Bangalore,2018-10-04,49.0,26.95,52.92,40.67,55.86,0.51,46.55,10,3,277,50.0,27.5,61.0,33.55,65.0,35.75,54.857142857142854
Bangalore,2018-10-05,44.0,24.2,47.52,36.52,50.16,0.46,41.8,10,4,278,49.0,26.95,46.0,25.3,63.0,34.65,52.142857142857146
Bangalore,2018-10-06,41.0,22.55,44.28,34.03,46.74,0.43,38.95,10,5,279,44.0,24.2,50.0,27.5,53.0,29.15,50.42857142857143
Bangalore,2018-10-07,51.0,28.05,55.08,42.33,58.14,0.54,48.45,10,6,280,41.0,22.55,49.0,26.95,62.0,34.1,48.857142857142854
Bangalore,2018-10-08,82.0,45.1,88.56,68.06,93.48,0.86,77.9,10,0,281,51.0,28.05,44.0,24.2,61.0,33.55,51.857142857142854
Bangalore,2018-10-09,72.0,39.6,77.76,59.76,82.08,0.76,68.4,10,1,282,82.0,45.1,41.0,22.55,46.0,25.3,55.57142857142857
Bangalore,2018-10-10,88.0,48.4,95.04,73.04,100.32,0.92,83.6,10,2,283,72.0,39.6,51.0,28.05,50.0,27.5,61.0
Bangalore,2018-10-11,111.0,61.05,119.88,92.13,126.54,1.17,105.45,10,3,284,88.0,48.4,82.0,45.1,49.0,26.95,69.85714285714286
Bangalore,2018-10-12,115.0,63.25,124.2,95.45,131.1,1.21,109.25,10,4,285,111.0,61.05,72.0,39.6,44.0,24.2,80.0
Bangalore,2018-10-13,179.0,98.45,193.32,148.57,204.06,1.88,170.05,10,5,286,115.0,63.25,88.0,48.4,41.0,22.55,99.71428571428571
Bangalore,2018-10-14,102.0,56.1,110.16,84.66,116.28,1.07,96.9,10,6,287,179.0,98.45,111.0,61.05,51.0,28.05,107.0
Bangalore,2018-10-15,73.0,40.15,78.84,60.59,83.22,0.77,69.35,10,0,288,102.0,56.1,115.0,63.25,82.0,45.1,105.71428571428571
Bangalore,2018-10-16,89.0,48.95,96.12,73.87,101.46,0.93,84.55,10,1,289,73.0,40.15,179.0,98.45,72.0,39.6,108.14285714285714
Bangalore,2018-10-17,64.0,35.2,69.12,53.12,72.96,0.67,60.8,10,2,290,89.0,48.95,102.0,56.1,88.0,48.4,104.71428571428571
Bangalore,2018-10-18,87.0,47.85,93.96,72.21,99.18,0.91,82.65,10,3,291,64.0,35.2,73.0,40.15,111.0,61.05,101.28571428571429
Bangalore,2018-10-19,55.0,30.25,59.4,45.65,62.7,0.58,52.25,10,4,292,87.0,47.85,89.0,48.95,115.0,63.25,92.71428571428571
Bangalore,2018-10-20,64.0,35.2,69.12,53.12,72.96,0.67,60.8,10,5,293,55.0,30.25,64.0,35.2,179.0,98.45,76.28571428571429
Bangalore,2018-10-21,84.0,46.2,90.72,69.72,95.76,0.88,79.8,10,6,294,64.0,35.2,87.0,47.85,102.0,56.1,73.71428571428571
Bangalore,2018-10-22,90.0,49.5,97.2,74.7,102.6,0.95,85.5,10,0,295,84.0,46.2,55.0,30.25,73.0,40.15,76.14285714285714
Bangalore,2018-10-23,120.0,66.0,129.6,99.6,136.8,1.26,114.0,10,1,296,90.0,49.5,64.0,35.2,89.0,48.95,80.57142857142857
Bangalore,2018-10-24,102.0,56.1,110.16,84.66,116.28,1.07,96.9,10,2,297,120.0,66.0,84.0,46.2,64.0,35.2,86.0
Bangalore,2018-10-25,94.0,51.7,101.52,78.02,107.16,0.99,89.3,10,3,298,102.0,56.1,90.0,49.5,87.0,47.85,87.0
Bangalore,2018-10-26,94.0,51.7,101.52,78.02,107.16,0.99,89.3,10,4,299,94.0,51.7,120.0,66.0,55.0,30.25,92.57142857142857
Bangalore,2018-10-27,96.0,52.8,103.68,79.68,109.44,1.01,91.2,10,5,300,94.0,51.7,102.0,56.1,64.0,35.2,97.14285714285714
Bangalore,2018-10-28,91.0,50.05,98.28,75.53,103.74,0.96,86.45,10,6,301,96.0,52.8,94.0,51.7,84.0,46.2,98.14285714285714
Bangalore,2018-10-29,94.0,51.7,101.52,78.02,107.16,0.99,89.3,10,0,302,91.0,50.05,94.0,51.7,90.0,49.5,98.71428571428571
Bangalore,2018-10-30,103.0,56.65,111.24,85.49,117.42,1.08,97.85,10,1,303,94.0,51.7,96.0,52.8,120.0,66.0,96.28571428571429
Bangalore,2018-10-31,92.0,50.6,99.36,76.36,104.88,0.97,87.4,10,2,304,103.0,56.65,91.0,50.05,102.0,56.1,94.85714285714286
Bangalore,2018-11-01,69.0,37.95,74.52,57.27,78.66,0.72,65.55,11,3,305,92.0,50.6,94.0,51.7,94.0,51.7,91.28571428571429
Bangalore,2018-11-02,62.0,34.1,66.96,51.46,70.68,0.65,58.9,11,4,306,69.0,37.95,103.0,56.65,94.0,51.7,86.71428571428571
Bangalore,2018-11-03,58.0,31.9,62.64,48.14,66.12,0.61,55.1,11,5,307,62.0,34.1,92.0,50.6,96.0,52.8,81.28571428571429
Bangalore,2018-11-04,60.0,33.0,64.8,49.8,68.4,0.63,57.0,11,6,308,58.0,31.9,69.0,37.95,91.0,50.05,76.85714285714286
Bangalore,2018-11-05,66.0,36.3,71.28,54.78,75.24,0.69,62.7,11,0,309,60.0,33.0,62.0,34.1,94.0,51.7,72.85714285714286
Bangalore,2018-11-06,87.0,47.85,93.96,72.21,99.18,0.91,82.65,11,1,310,66.0,36.3,58.0,31.9,103.0,56.65,70.57142857142857
Bangalore,2018-11-07,84.0,46.2,90.72,69.72,95.76,0.88,79.8,11,2,311,87.0,47.85,60.0,33.0,92.0,50.6,69.42857142857143
Bangalore,2018-11-08,132.0,72.6,142.56,109.56,150.48,1.39,125.4,11,3,312,84.0,46.2,66.0,36.3,69.0,37.95,78.42857142857143
Bangalore,2018-11-09,93.0,51.15,100.44,77.19,106.02,0.98,88.35,11,4,313,132.0,72.6,87.0,47.85,62.0,34.1,82.85714285714286
Bangalore,2018-11-10,92.0,50.6,99.36,76.36,104.88,0.97,87.4,11,5,314,93.0,51.15,84.0,46.2,58.0,31.9,87.71428571428571
Bangalore,2018-11-11,102.0,56.1,110.16,84.66,116.28,1.07,96.9,11,6,315,92.0,50.6,132.0,72.6,60.0,33.0,93.71428571428571
Bangalore,2018-11-12,105.0,57.75,113.4,87.15,119.7,1.1,99.75,11,0,316,102.0,56.1,93.0,51.15,66.0,36.3,99.28571428571429
Bangalore,2018-11-13,143.0,78.65,154.44,118.69,163.02,1.5,135.85,11,1,317,105.0,57.75,92.0,50.6,87.0,47.85,107.28571428571429
Bangalore,2018-11-14,142.0,78.1,153.36,117.86,161.88,1.49,134.9,11,2,318,143.0,78.65,102.0,56.1,84.0,46.2,115.57142857142857
Bangalore,2018-11-15,127.0,69.85,137.16,105.41,144.78,1.33,120.65,11,3,319,142.0,78.1,105.0,57.75,132.0,72.6,114.85714285714286
Bangalore,2018-11-16,62.0,34.1,66.96,51.46,70.68,0.65,58.9,11,4,320,127.0,69.85,143.0,78.65,93.0,51.15,110.42857142857143
Bangalore,2018-11-17,84.0,46.2,90.72,69.72,95.76,0.88,79.8,11,5,321,62.0,34.1,142.0,78.1,92.0,50.6,109.28571428571429
Bangalore,2018-11-18,88.0,48.4,95.04,73.04,100.32,0.92,83.6,11,6,322,84.0,46.2,127.0,69.85,102.0,56.1,107.28571428571429
Bangalore,2018-11-19,58.0,31.9,62.64,48.14,66.12,0.61,55.1,11,0,323,88.0,48.4,62.0,34.1,105.0,57.75,100.57142857142857
Bangalore,2018-11-20,63.0,34.65,68.04,52.29,71.82,0.66,59.85,11,1,324,58.0,31.9,84.0,46.2,143.0,78.65,89.14285714285714
Bangalore,2018-11-21,77.0,42.35,83.16,63.91,87.78,0.81,73.15,11,2,325,63.0,34.65,88.0,48.4,142.0,78.1,79.85714285714286
Bangalore,2018-11-22,59.0,32.45,63.72,48.97,67.26,0.62,56.05,11,3,326,77.0,42.35,58.0,31.9,127.0,69.85,70.14285714285714
Bangalore,2018-11-23,64.0,35.2,69.12,53.12,72.96,0.67,60.8,11,4,327,59.0,32.45,63.0,34.65,62.0,34.1,70.42857142857143
Bangalore,2018-11-24,92.0,50.6,99.36,76.36,104.88,0.97,87.4,11,5,328,64.0,35.2,77.0,42.35,84.0,46.2,71.57142857142857
Bangalore,2018-11-25,118.0,64.9,127.44,97.94,134.52,1.24,112.1,11,6,329,92.0,50.6,59.0,32.45,88.0,48.4,75.85714285714286
Bangalore,2018-11-26,132.0,72.6,142.56,109.56,150.48,1.39,125.4,11,0,330,118.0,64.9,64.0,35.2,58.0,31.9,86.42857142857143
Bangalore,2018-11-27,121.0,66.55,130.68,100.43,137.94,1.27,114.95,11,1,331,132.0,72.6,92.0,50.6,63.0,34.65,94.71428571428571
Bangalore,2018-11-28,111.0,61.05,119.88,92.13,126.54,1.17,105.45,11,2,332,121.0,66.55,118.0,64.9,77.0,42.35,99.57142857142857
Bangalore,2018-11-29,95.0,52.25,102.6,78.85,108.3,1.0,90.25,11,3,333,111.0,61.05,132.0,72.6,59.0,32.45,104.71428571428571
Bangalore,2018-11-30,94.0,51.7,101.52,78.02,107.16,0.99,89.3,11,4,334,95.0,52.25,121.0,66.55,64.0,35.2,109.0
Bangalore,2018-12-01,75.0,41.25,81.0,62.25,85.5,0.79,71.25,12,5,335,94.0,51.7,111.0,61.05,92.0,50.6,106.57142857142857
Bangalore,2018-12-02,84.0,46.2,90.72,69.72,95.76,0.88,79.8,12,6,336,75.0,41.25,95.0,52.25,118.0,64.9,101.71428571428571
Bangalore,2018-12-03,57.0,31.35,61.56,47.31,64.98,0.6,54.15,12,0,337,84.0,46.2,94.0,51.7,132.0,72.6,91.0
Bangalore,2018-12-04,68.0,37.4,73.44,56.44,77.52,0.71,64.6,12,1,338,57.0,31.35,75.0,41.25,121.0,66.55,83.42857142857143
Bangalore,2018-12-05,68.0,37.4,73.44,56.44,77.52,0.71,64.6,12,2,339,68.0,37.4,84.0,46.2,111.0,61.05,77.28571428571429
Bangalore,2018-12-06,60.0,33.0,64.8,49.8,68.4,0.63,57.0,12,3,340,68.0,37.4,57.0,31.35,95.0,52.25,72.28571428571429
Bangalore,2018-12-07,68.0,37.4,73.44,56.44,77.52,0.71,64.6,12,4,341,60.0,33.0,68.0,37.4,94.0,51.7,68.57142857142857
Bangalore,2018-12-08,100.0,55.0,108.0,83.0,114.0,1.05,95.0,12,5,342,68.0,37.4,68.0,37.4,75.0,41.25,72.14285714285714
Bangalore,2018-12-09,118.0,64.9,127.44,97.94,134.52,1.24,112.1,12,6,343,100.0,55.0,60.0,33.0,84.0,46.2,77.0
Bangalore,2018-12-10,162.0,89.1,174.96,134.46,184.68,1.7,153.9,12,0,344,118.0,64.9,68.0,37.4,57.0,31.35,92.0
Bangalore,2018-12-11,176.0,96.8,190.08,146.08,200.64,1.85,167.2,12,1,345,162.0,89.1,100.0,55.0,68.0,37.4,107.42857142857143
Bangalore,2018-12-12,179.0,98.45,193.32,148.57,204.06,1.88,170.05,12,2,346,176.0,96.8,118.0,64.9,68.0,37.4,123.28571428571429
Bangalore,2018-12-13,158.0,86.9,170.64,131.14,180.12,1.66,150.1,12,3,347,179.0,98.45,162.0,89.1,60.0,33.0,137.28571428571428
Bangalore,2018-12-14,93.0,51.15,100.44,77.19,106.02,0.98,88.35,12,4,348,158.0,86.9,176.0,96.8,68.0,37.4,140.85714285714286
Bangalore,2018-12-15,82.0,45.1,88.56,68.06,93.48,0.86,77.9,12,5,349,93.0,51.15,179.0,98.45,100.0,55.0,138.28571428571428
Bangalore,2018-12-16,115.0,63.25,124.2,95.45,131.1,1.21,109.25,12,6,350,82.0,45.1,158.0,86.9,118.0,64.9,137.85714285714286
Bangalore,2018-12-17,160.0,88.0,172.8,132.8,182.4,1.68,152.0,12,0,351,115.0,63.25,93.0,51.15,162.0,89.1,137.57142857142858
Bangalore,2018-12-18,206.0,113.3,222.48,170.98,234.84,2.16,195.7,12,1,352,160.0,88.0,82.0,45.1,176.0,96.8,141.85714285714286
Bangalore,2018-12-19,119.0,65.45,128.52,98.77,135.66,1.25,113.05,12,2,353,206.0,113.3,115.0,63.25,179.0,98.45,133.28571428571428
Bangalore,2018-12-20,142.0,78.1,153.36,117.86,161.88,1.49,134.9,12,3,354,119.0,65.45,160.0,88.0,158.0,86.9,131.0
Bangalore,2018-12-21,130.0,71.5,140.4,107.9,148.2,1.37,123.5,12,4,355,142.0,78.1,206.0,113.3,93.0,51.15,136.28571428571428
Bangalore,2018-12-22,103.0,56.65,111.24,85.49,117.42,1.08,97.85,12,5,356,130.0,71.5,119.0,65.45,82.0,45.1,139.28571428571428
Bangalore,2018-12-23,83.0,45.65,89.64,68.89,94.62,0.87,78.85,12,6,357,103.0,56.65,142.0,78.1,115.0,63.25,134.71428571428572
Bangalore,2018-12-24,71.0,39.05,76.68,58.93,80.94,0.75,67.45,12,0,358,83.0,45.65,130.0,71.5,160.0,88.0,122.0
Bangalore,2018-12-25,104.0,57.2,112.32,86.32,118.56,1.09,98.8,12,1,359,71.0,39.05,103.0,56.65,206.0,113.3,107.42857142857143
Bangalore,2018-12-26,113.0,62.15,122.04,93.79,128.82,1.19,107.35,12,2,360,104.0,57.2,83.0,45.65,119.0,65.45,106.57142857142857
